time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
1.50256,1.15815,0.0023096,0.0905049,0.00297209,-0.00661529,1.72208,4.34118,0.0023096,1.92836
1.52205,1.16473,0.00229298,0.0905049,0.00316384,-0.00671117,1.8091,1.67059,0.00229298,1.92836
1.53181,1.18101,0.00225183,0.0906007,0.00297209,-0.00661529,1.8091,4.11765,0.00225183,1.93039
1.54059,1.18764,0.00223508,0.0906007,0.00316384,-0.00661529,1.81826,3.37647,0.00223508,1.93039
1.56081,1.20369,0.00219454,0.0906007,0.00297209,-0.00671117,1.82742,4.47059,0.00219454,1.93039
1.5698,1.21078,0.00217662,0.0906007,0.00297209,-0.00661529,1.79994,4.47059,0.00217662,1.93039
1.58983,1.21718,0.00216045,0.0906966,0.00297209,-0.00661529,1.78162,4.51765,0.00216045,1.93243
1.59948,1.23412,0.00211764,0.0906966,0.00268447,-0.00661529,1.76788,4.61176,0.00211764,1.93243
1.61997,1.24068,0.00210107,0.0906966,0.00249272,-0.00651942,1.71292,4.21176,0.00210107,1.93243
1.63072,1.25845,0.00205616,0.0907925,0.00316384,-0.00651942,1.68544,3.77647,0.00205616,1.93447
1.65105,1.2652,0.00203911,0.0908884,0.00661529,-0.00661529,1.70376,3,0.00203911,1.9365
1.66077,1.28197,0.00199673,0.0909842,0.00709466,-0.00661529,1.73124,3.04706,0.00199673,1.93854
1.68116,1.28874,0.00197963,0.0910801,0.00719053,-0.00661529,1.79536,3.04706,0.00197963,1.94058
1.6929,1.30719,0.00193301,0.091176,0.0113131,-0.00671117,1.8091,2.68235,0.00193301,1.94262
1.71338,1.32249,0.00189436,0.0913677,0.0162027,-0.00680704,1.88696,2.32941,0.00189436,1.94669
1.72399,1.33149,0.0018716,0.0916554,0.0118884,-0.00680704,1.9465,2.94118,0.0018716,1.9528
1.74354,1.34051,0.00184882,0.0918471,0.0139017,-0.00690291,1.97398,1.8,0.00184882,1.95687
1.75699,1.35581,0.00181016,0.0920388,0.0108337,-0.00680704,1.9236,2.83529,0.00181016,1.96095
1.77645,1.37247,0.00176805,0.0922306,0.012176,-0.00671117,1.81826,3.65882,0.00176805,1.96502
1.78733,1.38021,0.0017485,0.0924223,0.0132306,-0.00661529,1.6717,5.14118,0.0017485,1.9691
1.80686,1.39682,0.00170652,0.0926141,0.017449,-0.00671117,1.66254,5.17647,0.00170652,1.97317
1.82789,1.40369,0.00168917,0.0929976,0.0169697,-0.00671117,1.74956,3.72941,0.00168917,1.98132
