time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
2.13199,2.71534,2.7161,-0.239013,-0.0149563,5.44706,0
2.14,2.71342,2.71409,-0.250326,-0.0148604,5.94118,0
2.14799,2.7116,2.71217,-0.246971,-0.0148604,4.83529,0
2.156,2.70968,2.71026,-0.2463,-0.0148604,3.6,0
2.16399,2.70776,2.70834,-0.252723,-0.0149563,2.48235,0
2.17199,2.70594,2.70642,-0.255216,-0.0149563,4.22353,0
2.17999,2.70393,2.70441,-0.249176,-0.0149563,7.08235,0
2.18799,2.70201,2.70249,-0.25349,-0.0149563,6.14118,0
2.19599,2.70009,2.70057,-0.252532,-0.0149563,4.21176,0
2.20399,2.69818,2.69866,-0.255791,-0.0149563,3.97647,0
2.21199,2.69626,2.69664,-0.255504,-0.0149563,5.48235,0
2.22,2.69425,2.69472,-0.247642,-0.0149563,5.62353,0
2.22799,2.69233,2.69271,-0.26164,-0.0149563,4.61176,0
2.23599,2.69031,2.6907,-0.266817,-0.0149563,3.58824,0
2.24399,2.6884,2.68868,-0.252627,-0.0150522,6.69412,0
2.25199,2.68638,2.68667,-0.250326,-0.0150522,6.14118,0
2.25999,2.68447,2.68485,-0.255791,-0.0152439,3.8,0
2.26799,2.68255,2.68293,-0.252148,-0.0153398,3.05882,0
2.27599,2.68063,2.68101,-0.249272,-0.0154357,5.58824,0
2.28399,2.67862,2.679,-0.255408,-0.0154357,6.48235,0
2.29199,2.6766,2.67708,-0.267967,-0.0155316,5.18824,0
2.29999,2.67469,2.67517,-0.257613,-0.0157233,2.68235,0
2.30799,2.67267,2.67325,-0.262119,-0.0158192,6.68235,0
2.31599,2.67066,2.67133,-0.253299,-0.0159151,6.45882,0
2.32399,2.66865,2.66941,-0.250902,-0.0160109,3.57647,0
2.33199,2.66663,2.6674,-0.255312,-0.0160109,4.43529,0
2.33999,2.66462,2.66539,-0.256942,-0.0160109,6.36471,0
2.34799,2.66261,2.66337,-0.252627,-0.0160109,4.76471,0
2.35605,2.66059,2.66136,-0.259722,-0.0160109,3.98824,0
2.36785,2.65848,2.65925,-0.269405,-0.0160109,6.94118,0
2.37504,2.65551,2.65618,-0.271035,-0.0160109,1.97647,0
2.38308,2.65369,2.65436,-0.260489,-0.0159151,2.31765,0
2.39105,2.65168,2.65216,-0.285225,-0.0158192,7.61176,0
2.39899,2.64957,2.65005,-0.274678,-0.0158192,5.58824,0
2.40699,2.64746,2.64803,-0.275254,-0.0159151,4.75294,0
2.41499,2.64535,2.64583,-0.283595,-0.0158192,7.21176,0
2.42299,2.64314,2.64372,-0.278418,-0.0159151,3.91765,0
2.43103,2.64104,2.64151,-0.286183,-0.0159151,7.98824,0
2.439,2.63893,2.63941,-0.266817,-0.0160109,3.07059,0
2.44699,2.63682,2.63739,-0.270556,-0.0161068,6.82353,0
2.45499,2.6348,2.63528,-0.27372,-0.0162985,5.76471,0
2.46299,2.63269,2.63317,-0.260393,-0.0163944,3.4,0
2.47099,2.63068,2.63116,-0.271323,-0.0163944,7.90588,0
2.47899,2.62857,2.62905,-0.265091,-0.0164903,4.49412,0
2.48699,2.62646,2.62685,-0.289155,-0.0164903,5.47059,0
2.49499,2.62426,2.62474,-0.283978,-0.0165862,5.76471,0
2.50299,2.62215,2.62272,-0.29184,-0.0167779,4.67059,0
2.511,2.61994,2.62061,-0.282061,-0.0168738,7.35294,0
2.51899,2.61774,2.61851,-0.280143,-0.0169697,5.34118,0
2.52699,2.61563,2.6164,-0.277746,-0.0170655,5.94118,0
2.53499,2.61342,2.61429,-0.280047,-0.0171614,4.29412,0
2.54296,2.61131,2.61218,-0.281965,-0.0172573,7.49412,0
2.551,2.60911,2.60997,-0.279376,-0.0173532,4.15294,0
2.55899,2.6069,2.60777,-0.281965,-0.0172573,6.76471,0
2.56699,2.6047,2.60547,-0.285992,-0.0171614,5.24706,0
2.57499,2.60249,2.60307,-0.283978,-0.0170655,7.70588,0
2.58299,2.60029,2.60077,-0.306317,-0.0169697,5.91765,0
2.59099,2.59799,2.59847,-0.305742,-0.0169697,5.83529,0
2.59899,2.59578,2.59626,-0.307755,-0.0170655,7.17647,0
2.60699,2.59348,2.59396,-0.297113,-0.0170655,4.07059,0
