time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,current_lpf,tau_mod
4.66782,-3.20361,0,-0.192035,0.548877,0.0153398,-4.01666,0.447059,0,-3.56223
4.67588,-3.18287,0,-0.187337,0.546864,0.0151481,-3.94796,0.4,0,-3.47613
4.68391,-3.16194,0,-0.183311,0.528073,0.0152439,-3.84262,1,0,-3.40226
4.69188,-3.14146,0,-0.179188,0.506405,0.0150522,-3.84262,1.76471,0,-3.32657
4.69981,-3.1208,0,-0.175066,0.495476,0.0148604,-3.83804,-0.905882,0,-3.25083
4.70787,-3.10005,0,-0.170943,0.475726,0.0145728,-3.94338,0.0823529,0,-3.17503
4.71697,-3.07642,0,-0.167779,0.502187,0.0146687,-4.1678,-0.670588,0,-3.11683
4.72576,-3.05344,0,-0.163177,0.467193,0.0148604,-4.4197,-0.188235,0,-3.03211
4.73383,-3.03268,0,-0.159342,0.465947,0.0151481,-4.57084,1.70588,0,-2.96146
4.7428,-3.01028,0,-0.155891,0.482725,0.0152439,-4.3968,0,0,-2.89784
4.75187,-2.98597,0,-0.151864,0.512541,0.0151481,-4.0991,1.98824,0,-2.82357
4.76087,-2.96263,0,-0.147646,0.490394,0.0148604,-3.73728,0.917647,0,-2.74572
4.7701,-2.93933,0,-0.143523,0.453291,0.0144769,-3.56782,-1.52941,0,-2.66959
4.77891,-2.91568,0,-0.139688,0.438623,0.0141893,-3.51286,-0.141176,0,-2.59873
4.78778,-2.89255,0,-0.136141,0.397493,0.0140934,-3.51286,1.95294,0,-2.53315
4.79582,-2.87178,0,-0.132785,0.408135,0.0141893,-3.51286,1.36471,0,-2.47108
4.80416,-2.85075,0,-0.129813,0.408998,0.0140934,-3.42584,-0.682353,0,-2.41609
4.8128,-2.82758,0,-0.126745,0.366909,0.0139017,-3.435,0.258824,0,-2.35929
4.82088,-2.80679,0,-0.123677,0.33412,0.01371,-3.48538,-1.83529,0,-2.30248
4.82883,-2.78599,0,-0.120993,0.316671,0.0136141,-3.56324,-0.176471,0,-2.25275
4.83691,-2.76497,0,-0.1185,0.29299,0.0136141,-3.7098,1.61176,0,-2.20656
4.84485,-2.74437,0,-0.116103,0.293757,0.0136141,-3.79682,-1.04706,0,-2.16213
4.85284,-2.72354,0,-0.113898,0.278993,0.0136141,-3.81514,1.51765,0,-2.12125
4.86082,-2.70272,0,-0.111789,0.2765,0.0136141,-3.76018,-1.03529,0,-2.08213
4.86893,-2.68164,0,-0.109967,0.250806,0.0135182,-3.65484,-1.57647,0,-2.04834
4.8779,-2.65842,0,-0.107954,0.243615,0.0136141,-3.56324,1.50588,0,-2.01098
4.8859,-2.63763,0,-0.105941,0.234411,0.0134223,-3.42126,1.08235,0,-1.97362
4.89511,-2.6138,0,-0.104215,0.220414,0.0133265,-3.23348,-0.129412,0,-1.94159
4.90395,-2.59067,0,-0.102393,0.20076,0.0131347,-3.1602,-1.64706,0,-1.90777
4.91282,-2.56719,0,-0.100763,0.170368,0.0128471,-3.08692,0.235294,0,-1.87751
4.92078,-2.54637,0,-0.0993253,0.162314,0.0127512,-3.0686,-1.03529,0,-1.8508
4.92893,-2.52527,0,-0.0981748,0.149467,0.0126553,-3.03654,0.0588235,0,-1.82943
4.93797,-2.502,0,-0.0970243,0.127129,0.0125595,-3.00906,-1.63529,0,-1.80806
4.94686,-2.47847,0,-0.0959697,0.121472,0.0123677,-2.94952,-2.96471,0,-1.78847
4.95526,-2.45672,0,-0.0950109,0.0860947,0.0122718,-2.977,-0.941176,0,-1.77066
4.96391,-2.43382,0,-0.0943398,0.088108,0.0122718,-2.977,-1.08235,0,-1.75819
4.97284,-2.4106,0,-0.0935728,0.0836978,0.012176,-2.88082,-1.42353,0,-1.74393
4.98082,-2.38972,0,-0.0929976,0.0549357,0.0119842,-2.87166,-0.764706,0,-1.73324
4.98947,-2.36844,0,-0.0925182,0.0435267,0.0118884,-2.84876,-0.364706,0,-1.72434
4.99796,-2.34524,0,-0.0922306,0.0378702,0.0118884,-2.80296,0.0823529,0,-1.71899
5.0069,-2.3217,0,-0.091943,0.031159,0.0116966,-2.7251,-1.69412,0,-1.71364
5.01598,-2.30081,0,-0.0916554,0.0309672,0.0115049,-2.6106,-2.55294,0,-1.7083
5.02489,-2.27449,0,-0.0914636,0.0267488,0.0113131,-2.51442,-3.6,0,-1.70473
5.03383,-2.25109,0,-0.0912719,0.0178325,0.0110255,-2.41824,-1.95294,0,-1.70117
5.0419,-2.23014,0,-0.091176,0.0119842,0.0107379,-2.33122,-2.24706,0,-1.69939
5.05134,-2.20518,0,-0.091176,0.0102585,0.0104502,-2.25794,-4.71765,0,-1.69939
5.05991,-2.18299,0,-0.0912719,-0.00575243,0.0102585,-2.20756,-5.48235,0,-1.70117
5.06789,-2.16206,0,-0.0914636,-0.0242561,0.0100667,-2.16634,-5.29412,0,-1.70473
5.07585,-2.14112,0,-0.0916554,-0.0358568,0.00997088,-2.1526,-5.72941,0,-1.7083
5.08395,-2.11999,0,-0.0920388,-0.0371032,0.009875,-2.11138,-3.71765,0,-1.71543
5.09278,-2.09657,0,-0.0923265,-0.0426638,0.00977913,-2.07932,-3.07059,0,-1.72077
5.10079,-2.07561,0,-0.09271,-0.048608,0.00968325,-2.05642,-3.89412,0,-1.7279
5.10936,-2.05405,0,-0.0930935,-0.0548398,0.00958738,-2.04268,-3.14118,0,-1.73503
5.11786,-2.031,0,-0.0935728,-0.0441019,0.00949151,-2.00146,-4.51765,0,-1.74393
5.12589,-2.01001,0,-0.0938604,-0.0269405,0.00929976,-1.86864,-4.24706,0,-1.74928
5.13385,-1.98903,0,-0.0940522,-0.0185036,0.00910801,-1.7404,-4,0,-1.75284
5.14292,-1.96514,0,-0.0941481,-0.0175449,0.00882039,-1.65338,-4.78824,0,-1.75462
5.15185,-1.94178,0,-0.0944357,-0.0341311,0.00853277,-1.63048,-4.18824,0,-1.75997
5.15992,-1.92078,0,-0.0947233,-0.0351857,0.00843689,-1.6259,-2.64706,0,-1.76531
5.16916,-1.89686,0,-0.0950109,-0.0264612,0.00834102,-1.58468,-2.47059,0,-1.77066
5.17793,-1.87345,0,-0.0952027,-0.0200376,0.00824515,-1.52972,-2.67059,0,-1.77422
5.18682,-1.84992,0,-0.0953944,-0.0227221,0.0080534,-1.5114,-3.71765,0,-1.77778
5.19476,-1.82891,0,-0.0955862,-0.029625,0.0080534,-1.5572,-3.04706,0,-1.78134
5.20292,-1.80762,0,-0.0958738,-0.0271323,0.0080534,-1.60758,-3.22353,0,-1.78669
5.21185,-1.78412,0,-0.0959697,-0.023585,0.0080534,-1.63048,-4.11765,0,-1.78847
5.21973,-1.76317,0,-0.0961614,-0.0187913,0.0080534,-1.65796,-4.78824,0,-1.79203
5.22899,-1.73946,0,-0.0962573,-0.0147646,0.0080534,-1.66712,-4.61176,0,-1.79381
5.23796,-1.71569,0,-0.0963532,-0.0123677,0.00795753,-1.63048,-4.89412,0,-1.79559
5.24686,-1.69217,0,-0.0963532,-0.00747816,0.00795753,-1.5572,-1.75294,0,-1.79559
5.25477,-1.67115,0,-0.0962573,0.00287621,0.00786165,-1.54346,-1.70588,0,-1.79381
5.2632,-1.64947,0,-0.0962573,0.0036432,0.00786165,-1.56636,-1.48235,0,-1.79381
5.27187,-1.6264,0,-0.0962573,0.00354733,0.00786165,-1.63048,-0.952941,0,-1.79381
5.2798,-1.60539,0,-0.0961614,0.00325971,0.00795753,-1.72208,-0.894118,0,-1.79203
5.28786,-1.58434,0,-0.0961614,0.00316384,0.00795753,-1.79994,-1.37647,0,-1.79203
5.29589,-1.563,0,-0.0961614,0.00297209,0.0080534,-1.9007,-0.917647,0,-1.79203
5.30487,-1.53956,0,-0.0960655,0.00278034,0.00814927,-1.9923,-0.917647,0,-1.79025
5.31284,-1.51851,0,-0.0960655,0.00268447,0.00824515,-2.0839,-1.54118,0,-1.79025
5.3217,-1.49539,0,-0.0960655,0.00258859,0.00824515,-2.14802,-1.25882,0,-1.79025
5.32995,-1.47355,0,-0.0959697,0.00824515,0.00834102,-2.10222,0.541176,0,-1.78847
5.3389,-1.45001,0,-0.0957779,0.016682,0.00824515,-2.12512,-0.905882,0,-1.78491
5.34682,-1.42892,0,-0.0957779,0.0130388,0.00824515,-2.13428,-2.70588,0,-1.78491
5.35511,-1.40727,0,-0.0956821,0.010642,0.00824515,-2.12054,-0.823529,0,-1.78313
5.36389,-1.38414,0,-0.0956821,0.0111214,0.00824515,-2.1297,-0.552941,0,-1.78313
5.37181,-1.36306,0,-0.0956821,0.010642,0.00834102,-2.1526,-0.541176,0,-1.78313
5.38047,-1.34197,0,-0.0956821,0.0100667,0.00834102,-2.15718,-0.964706,0,-1.78313
5.38892,-1.318,0,-0.0956821,0.0100667,0.00834102,-2.14344,-0.741176,0,-1.78313
5.39785,-1.2945,0,-0.0956821,0.00939563,0.00834102,-2.12512,-0.564706,0,-1.78313
5.40588,-1.27342,0,-0.0956821,0.00882039,0.00824515,-2.04726,-0.541176,0,-1.78313
5.4143,-1.25206,0,-0.0956821,0.00824515,0.00824515,-2.01062,-0.952941,0,-1.78313
5.42284,-1.22854,0,-0.0956821,0.00776578,0.00824515,-1.97856,-0.917647,0,-1.78313
5.43086,-1.20746,0,-0.0956821,0.00728641,0.00814927,-1.93276,-0.6,0,-1.78313
5.43872,-1.18632,0,-0.0956821,0.00680704,0.00814927,-1.88696,-0.494118,0,-1.78313
5.44695,-1.16483,0,-0.0956821,0.00680704,0.00814927,-1.87322,-1.05882,0,-1.78313
5.4559,-1.14143,0,-0.0956821,0.00632767,0.0080534,-1.85948,-0.8,0,-1.78313
5.46387,-1.12033,0,-0.0956821,0.00594418,0.00814927,-1.83658,-0.658824,0,-1.78313
5.47262,-1.09914,0,-0.0955862,0.0110255,0.0080534,-1.7633,1.41176,0,-1.78134
5.48088,-1.07529,0,-0.0953944,0.0310631,0.00795753,-1.58468,0.658824,0,-1.77778
5.48885,-1.05435,0,-0.0952027,0.0263653,0.00776578,-1.4656,1.03529,0,-1.77422
5.49684,-1.03325,0,-0.0950109,0.0222427,0.0076699,-1.42438,1.78824,0,-1.77066
5.50508,-1.01181,0,-0.0948192,0.0238726,0.00757403,-1.41522,1.67059,0,-1.76709
5.51384,-0.988272,0,-0.0946274,0.0294333,0.00757403,-1.40148,1.09412,0,-1.76353
5.52189,-0.967212,0,-0.0943398,0.0361444,0.00747816,-1.374,-0.0588235,0,-1.75819
5.52988,-0.946081,0,-0.0940522,0.0394041,0.00747816,-1.38316,0.176471,0,-1.75284
5.53797,-0.924708,0,-0.0936687,0.0441019,0.00738228,-1.39232,-0.329412,0,-1.74572
5.54687,-0.901063,0,-0.0933811,0.0360486,0.00738228,-1.44728,1.04706,0,-1.74037
5.55491,-0.880019,0,-0.0930935,0.0370073,0.00747816,-1.57094,2.09412,0,-1.73503
5.56475,-0.858823,0,-0.09271,0.0427597,0.00747816,-1.63964,1.55294,0,-1.7279
5.57291,-0.832302,0,-0.0924223,0.0468823,0.00757403,-1.71292,2.21176,0,-1.72255
5.58192,-0.80863,0,-0.0918471,0.0667282,0.00757403,-1.68544,-0.341176,0,-1.71186
5.58987,-0.787521,0,-0.0912719,0.0760279,0.00747816,-1.58926,-0.364706,0,-1.70117
5.59888,-0.763489,0,-0.0906007,0.0764114,0.00738228,-1.49766,0.541176,0,-1.6887
5.6068,-0.74255,0,-0.0899296,0.0749733,0.00738228,-1.4656,1.43529,0,-1.67622
5.61489,-0.721428,0,-0.0893544,0.0768908,0.00728641,-1.45186,0.317647,0,-1.66553
5.62479,-0.700273,0,-0.0887791,0.0777536,0.00728641,-1.4656,1.47059,0,-1.65483
5.63401,-0.671001,0,-0.0879163,0.0844648,0.00728641,-1.48392,1.75294,0,-1.63879
5.64284,-0.647356,0,-0.0872452,0.0813969,0.00728641,-1.50682,1.81176,0,-1.62631
5.65092,-0.626164,0,-0.086574,0.093477,0.00738228,-1.49766,0.364706,0,-1.61384
5.6599,-0.602152,0,-0.0858071,0.103064,0.00728641,-1.45644,0.635294,0,-1.59957
5.66887,-0.578572,0,-0.0848483,0.112268,0.00728641,-1.36942,1.49412,0,-1.58174
5.67683,-0.557466,0,-0.0838896,0.111693,0.00709466,-1.27324,0.435294,0,-1.56391
5.68629,-0.533063,0,-0.0830267,0.108625,0.00709466,-1.27782,1.91765,0,-1.54786
5.69495,-0.509762,0,-0.082068,0.120226,0.00699879,-1.2595,3,0,-1.53003
5.70286,-0.488674,0,-0.0810134,0.128279,0.00699879,-1.22286,1.09412,0,-1.51041
5.71078,-0.467521,0,-0.0799587,0.122143,0.00690291,-1.21828,0.776471,0,-1.49079
5.71906,-0.445989,0,-0.079,0.125691,0.00690291,-1.22744,0.905882,0,-1.47296
5.72789,-0.422351,0,-0.0783289,0.138154,0.00690291,-1.18164,2.16471,0,-1.46047
5.73691,-0.398644,0,-0.0768908,0.131443,0.00680704,-1.18622,3.48235,0,-1.43371
5.74558,-0.37756,0,-0.0756444,0.148413,0.00671117,-1.15416,0.8,0,-1.41051
5.75393,-0.3536,0,-0.0743022,0.144674,0.00661529,-1.13126,2.54118,0,-1.38553
5.76291,-0.329902,0,-0.0731517,0.154165,0.00651942,-1.09462,2.23529,0,-1.36412
5.7709,-0.308701,0,-0.0718095,0.14755,0.00642354,-1.09462,2.50588,0,-1.33913
5.77912,-0.287233,0,-0.070659,0.161931,0.00642354,-1.10378,3,0,-1.31771
5.78787,-0.263723,0,-0.0693168,0.155795,0.00632767,-1.1221,1.75294,0,-1.29272
5.7959,-0.242541,0,-0.0679745,0.157233,0.0062318,-1.15416,4.25882,0,-1.26773
5.80389,-0.221378,0,-0.0666323,0.158671,0.00613592,-1.17706,2.62353,0,-1.24273
5.81197,-0.199767,0,-0.0654818,0.157904,0.0062318,-1.22286,2.17647,0,-1.22131
5.82086,-0.176356,0,-0.0641396,0.160109,0.00613592,-1.2137,2.55294,0,-1.19631
5.82883,-0.155236,0,-0.0627015,0.17286,0.00613592,-1.19996,3.65882,0,-1.16952
5.83684,-0.134039,0,-0.0613592,0.178996,0.00604005,-1.10378,1.98824,0,-1.14452
5.84597,-0.110039,0,-0.0599211,0.174107,0.00594418,-1.04882,4.72941,0,-1.11772
5.85491,-0.0863591,0,-0.0583871,0.18101,0.00594418,-0.99844,3.45882,0,-1.08914
5.86285,-0.0652332,0,-0.0567573,0.175257,0.0058483,-0.96638,2.54118,0,-1.05877
5.8713,-0.043141,0,-0.0554151,0.185228,0.0058483,-0.94348,2.30588,0,-1.03376
5.87993,-0.0201725,0,-0.0537852,0.181297,0.00575243,-0.92974,3.23529,0,-1.00339
5.88788,0.000937745,0,-0.052443,0.200376,0.00575243,-0.87936,2.54118,0,-0.978368
5.89589,0.0221116,0,-0.050909,0.190789,0.00565655,-0.81066,2.10588,0,-0.949776
5.9039,0.0435474,0,-0.0494709,0.196637,0.00565655,-0.78776,2.64706,0,-0.922968
5.91289,0.0671563,0,-0.0479369,0.195774,0.00556068,-0.7328,3.17647,0,-0.894371
5.92077,0.0883061,0,-0.046307,0.19635,0.00556068,-0.67326,5.42353,0,-0.863985
5.92895,0.109577,0,-0.0447731,0.20843,0.00546481,-0.00458,1.50588,0,-0.835384
5.93804,0.133556,0,-0.0435267,0.208621,0.00536893,-0.5725,2.68235,0,-0.812144
5.94684,0.157138,0,-0.0413216,0.206608,0.00527306,-0.55876,2.37647,0,-0.771024
5.95489,0.178324,0,-0.0396918,0.200376,0.00527306,-0.60456,2.05882,0,-0.740629
5.96326,0.200345,0,-0.0381578,0.197692,0.00527306,-0.59082,3.05882,0,-0.712019
5.97185,0.22346,0,-0.0366238,0.210251,0.00517719,-0.55876,3.50588,0,-0.683409
5.97987,0.24453,0,-0.0348022,0.206896,0.00508131,-0.50838,1.67059,0,-0.649431
5.98897,0.265667,0,-0.0331723,0.210539,0.00508131,-0.46716,3.83529,0,-0.619028
5.99795,0.29231,0,-0.0312549,0.213415,0.00498544,-0.4351,3.56471,0,-0.583258
6.00688,0.316023,0,-0.0294333,0.216867,0.00488956,-0.40762,1.38824,0,-0.549275
6.01482,0.337136,0,-0.0276117,0.224345,0.00488956,-0.39388,2.54118,0,-0.51529
6.02307,0.358614,0,-0.0258859,0.220989,0.00479369,-0.32518,2.29412,0,-0.483092
6.03186,0.382102,0,-0.0241602,0.217921,0.00469782,-0.3206,1.25882,0,-0.450892
6.03986,0.403245,0,-0.0223386,0.20632,0.00460194,-0.35266,1.70588,0,-0.416902
6.04787,0.424405,0,-0.0207087,0.21121,0.00469782,-0.39388,3.18824,0,-0.386489
6.05691,0.448489,0,-0.0190789,0.204978,0.00460194,-0.42594,2.72941,0,-0.356075
6.0659,0.472076,0,-0.0171614,0.204115,0.00450607,-0.41678,3.14118,0,-0.320292
6.07475,0.494871,0,-0.0153398,0.208621,0.00441019,-0.41678,3.29412,0,-0.286297
6.08406,0.519702,0,-0.0141893,0.196541,0.00441019,-0.4351,3.48235,0,-0.264826
6.09284,0.543513,0,-0.0116966,0.210251,0.00431432,-0.38014,1.70588,0,-0.218305
6.10084,0.564636,0,-0.009875,0.216291,0.00421845,-0.31602,2.37647,0,-0.184308
6.10883,0.585791,0,-0.00824515,0.205649,0.00412257,-0.30686,1.72941,0,-0.153889
6.11791,0.609813,0,-0.00661529,0.204211,0.0040267,-0.2748,3.50588,0,-0.12347
6.12692,0.633463,0,-0.00488956,0.204882,0.0040267,-0.2519,2.78824,0,-0.0912604
6.13786,0.662603,0,-0.00316384,0.192419,0.00393083,-0.28854,6.67059,0,-0.059051
6.14787,0.689139,0,-0.00115049,0.201431,0.00393083,-0.21984,3.71765,0,-0.0214731
6.15695,0.713037,0,0.000862864,0.212936,0.00373908,-0.0687,2.67059,0,0.0161048
6.16588,0.736582,0,0.00258859,0.201623,0.0036432,-0.00458,2.27059,0,0.0483145
6.17463,0.758311,0,0.00431432,0.188967,0.00354733,0.0458,3.04706,0,0.080524
6.18298,0.781506,0,0.00594418,0.198363,0.00345146,0.11908,3.11765,0,0.110944
6.19184,0.805259,0,0.00738228,0.191748,0.00335558,0.1603,1.38824,0,0.137785
6.19989,0.826396,0,0.00910801,0.191172,0.00325971,0.21526,1.90588,0,0.169993
6.20893,0.85041,0,0.0104502,0.187913,0.00316384,0.21068,3.57647,0,0.195044
6.21686,0.871361,0,0.0120801,0.178517,0.00316384,0.21068,5.2,0,0.225462
6.22483,0.892469,0,0.0135182,0.185995,0.00306796,0.26106,0.729412,0,0.252302
6.23303,0.913623,0,0.0148604,0.186283,0.00297209,0.26106,4.23529,0,0.277351
6.24197,0.937631,0,0.0162985,0.190022,0.00287621,0.31144,3.52941,0,0.304189
6.25089,0.961177,0,0.0179284,0.185036,0.00278034,0.34808,1.56471,0,0.334605
6.25899,0.982327,0,0.0194624,0.172093,0.00278034,0.3435,3.55294,0,0.363231
6.26893,1.00903,0,0.0208046,0.170751,0.00268447,0.34808,3.11765,0,0.388278
6.27781,1.03256,0,0.0224345,0.166053,0.00268447,0.3206,3.77647,0,0.418691
6.28589,1.0536,0,0.0238726,0.160493,0.00258859,0.31602,1.8,0,0.445525
6.29522,1.07471,0,0.0251189,0.159726,0.00268447,0.28854,4,0,0.468781
6.30386,1.10133,0,0.026557,0.168834,0.00258859,0.35266,2.82353,0,0.495613
6.31283,1.12489,0,0.0279951,0.166149,0.00249272,0.4122,2.83529,0,0.522445
6.32083,1.146,0,0.0294333,0.155507,0.00239684,0.4809,3.05882,0,0.549275
6.32929,1.16808,0,0.0306796,0.153877,0.00230097,0.48548,3.24706,0,0.572527
6.33796,1.19104,0,0.0315425,0.156754,0.00230097,0.51754,4.01176,0,0.588624
6.34683,1.21471,0,0.0331723,0.139688,0.0022051,0.5038,5.58824,0,0.619028
6.35619,1.23573,0,0.0344187,0.152823,0.0022051,0.5267,2.02353,0,0.642278
6.36686,1.26755,0,0.0356651,0.123581,0.00210922,0.47174,3.58824,0,0.665526
6.3749,1.28848,0,0.0370073,0.137771,0.00210922,0.43968,3.32941,0,0.690561
6.38285,1.30956,0,0.0380619,0.117254,0.00210922,0.4122,4.52941,0,0.710231
6.39191,1.33362,0,0.0390206,0.121856,0.00201335,0.39846,1.89412,0,0.728112
6.40081,1.35714,0,0.0401711,0.118308,0.00201335,0.42136,3.78824,0,0.749569
6.4088,1.37816,0,0.0412257,0.117925,0.00191748,0.46258,4.44706,0,0.769236
6.41822,1.40151,0,0.0421845,0.112172,0.0018216,0.50838,3.87059,0,0.787115
6.42684,1.42567,0,0.0431432,0.103352,0.0018216,0.53128,5.08235,0,0.804993
6.43497,1.44665,0,0.0441019,0.0875328,0.00172573,0.50838,5.24706,0,0.82287
6.44393,1.47038,0,0.0447731,0.0926141,0.00172573,0.52212,3.18824,0,0.835384
6.45293,1.49432,0,0.0456359,0.0920388,0.00162985,0.58624,3.77647,0,0.851472
6.46191,1.51778,0,0.0464988,0.0952027,0.00153398,0.67784,3.54118,0,0.86756
6.47083,1.54145,0,0.0474575,0.0958738,0.00134223,0.78318,3.6,0,0.885434
6.47933,1.56325,0,0.0482245,0.0845607,0.00115049,0.86104,4.03529,0,0.899733
6.48796,1.58624,0,0.0487998,0.0795753,0.00115049,0.87478,3.76471,0,0.910457
