time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
1.76904,1.36585,0.00239198,0.128663,-0.0713301,-0.0115049,2.35412,1.4,0.00239198,2.73755
1.78954,1.37386,0.00237017,0.127896,-0.0608799,-0.0115049,2.35412,-0.352941,0.00237017,2.72132
1.80314,1.39186,0.0023212,0.126649,-0.0612634,-0.011409,2.35412,1.81176,0.0023212,2.69494
1.82658,1.41,0.00227183,0.125978,-0.0557027,-0.011409,2.35412,1.84706,0.00227183,2.68074
1.84833,1.42017,0.00224416,0.124828,-0.0458277,-0.011409,2.35412,0.564706,0.00224416,2.65638
1.86051,1.43748,0.00219706,0.123869,-0.0447731,-0.011409,2.35412,0.258824,0.00219706,2.63609
1.88033,1.44605,0.00217375,0.12339,-0.0420886,-0.011409,2.35412,0.152941,0.00217375,2.62594
1.89244,1.46257,0.00212879,0.122527,-0.0398835,-0.0112172,2.35412,2.92941,0.00212879,2.60767
1.91462,1.47092,0.00210605,0.122335,-0.0177367,-0.0113131,2.35412,0.729412,0.00210605,2.60361
1.92631,1.48933,0.00205597,0.122143,-0.0104502,-0.0115049,2.35412,0.129412,0.00205597,2.59954
1.94574,1.50372,0.00201682,0.121951,-0.00997088,-0.011409,109.05,0.658824,0.00201682,2.59548
1.96583,1.51453,0.0019874,0.121856,-0.00843689,-0.0113131,2.35412,1.50588,0.0019874,2.59345
1.97767,1.52961,0.00194635,0.12176,-0.0076699,-0.0111214,2.35412,1.50588,0.00194635,2.59142
1.98827,1.53816,0.00192309,0.12176,-0.00613592,-0.0110255,2.27168,1.34118,0.00192309,2.59142
2.01281,1.55713,0.00187147,0.121664,-0.00556068,-0.0109296,2.24878,1.28235,0.00187147,2.58939
2.03256,1.56594,0.0018475,0.12176,0.00201335,-0.0108337,2.2442,1.81176,0.0018475,2.59142
2.04529,1.58329,0.00180028,0.121568,-0.00335558,-0.0107379,2.18924,1.27059,0.00180028,2.58736
2.06502,1.59153,0.00177785,0.121568,-0.00383495,-0.0107379,2.16634,2.18824,0.00177785,2.58736
2.07763,1.60838,0.00173202,0.121568,-9.58738e-05,-0.0107379,2.17092,0.941176,0.00173202,2.58736
2.09927,1.6166,0.00170966,0.121472,-0.00325971,-0.0107379,2.25794,1.55294,0.00170966,2.58533
2.12177,1.63592,0.00165707,0.121472,-0.0040267,-0.010642,2.2213,1.58824,0.00165707,2.58533
2.13344,1.6525,0.00161197,0.12128,-0.00699879,-0.010642,2.22588,1.51765,0.00161197,2.58127
2.15528,1.66115,0.00158841,0.121184,-0.00671117,-0.010642,2.18924,1.05882,0.00158841,2.57924
2.16723,1.67943,0.00153868,0.121089,-0.00680704,-0.010642,2.23504,1.01176,0.00153868,2.57721
2.19066,1.68731,0.00151723,0.120993,-0.00651942,-0.010642,2.27168,1.18824,0.00151723,2.57518
2.21169,1.70785,0.00146135,0.120897,-0.00536893,-0.010642,2.3129,1.07059,0.00146135,2.57315
