time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
1.24794,1.16989,-0.326916,-0.0576202,0.0924223,0.00939563,-2.06558,-0.105882,-0.326916,-1.22869
1.25607,1.17882,-0.329469,-0.0568532,0.0771784,0.00929976,-2.01978,0.576471,-0.329469,-1.21235
1.26423,1.18808,-0.331467,-0.0562779,0.0708507,0.00920388,-2.00146,-0.4,-0.331467,-1.2001
1.27281,1.19785,-0.334059,-0.0557986,0.0563738,0.00910801,-1.97398,1.23529,-0.334059,-1.18989
1.28089,1.20686,-0.335927,-0.0553192,0.0508131,0.00901214,-1.9236,-1.14118,-0.335927,-1.17968
1.28898,1.21585,-0.338368,-0.0550316,0.0358568,0.00891626,-1.88238,-2.37647,-0.338368,-1.17355
1.29833,1.226,-0.340571,-0.0548398,0.027324,0.00891626,-1.88238,0.0705882,-0.340571,-1.16946
1.30701,1.23621,-0.342132,-0.0545522,0.0289539,0.00882039,-1.7862,0.4,-0.342132,-1.16334
1.3151,1.24525,-0.344044,-0.0543604,0.0216675,0.00862864,-1.7175,-0.564706,-0.344044,-1.15925
1.32391,1.25546,-0.34568,-0.0543604,0.0216675,0.00853277,-1.72208,-0.541176,-0.34568,-1.15925
1.33194,1.26342,-0.347018,-0.0543604,0.020517,0.00843689,-1.66712,-1.10588,-0.347018,-1.15925
1.34178,1.27435,-0.348825,-0.0543604,0.0191748,0.00824515,-1.59842,-0.694118,-0.348825,-1.15925
1.35023,1.28396,-0.350598,-0.0543604,0.0146687,0.0080534,-1.4885,-3.11765,-0.350598,-1.15925
1.35946,1.29458,-0.35418,-0.0545522,-0.0183119,0.00795753,-1.47018,-4.35294,-0.35418,-1.16334
1.36693,1.3046,-0.356579,-0.0547439,-0.03346,0.00776578,-1.43812,-5.14118,-0.356579,-1.16742
1.37532,1.31408,-0.358365,-0.0550316,-0.0396918,0.0076699,-1.42896,-4.01176,-0.358365,-1.17355
1.38521,1.32678,-0.360557,-0.0553192,-0.0449648,0.0076699,-1.42896,-4.18824,-0.360557,-1.17968
