time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.817949,2.84841,2.84879,-0.104694,-0.0108337,-0.223529,3.83804
0.825945,2.84755,2.84784,-0.117637,-0.0105461,-0.964706,3.76934
0.833937,2.84659,2.84688,-0.122335,-0.0104502,0.0823529,3.77392
0.842164,2.84563,2.84592,-0.128567,-0.0103544,0.776471,3.8472
0.850002,2.84448,2.84486,-0.147933,-0.0102585,1.15294,3.8701
0.857939,2.84333,2.84362,-0.15359,-0.0102585,-0.858824,3.92506
0.86594,2.84208,2.84237,-0.174682,-0.0101626,-0.776471,3.98002
0.874002,2.84064,2.84093,-0.180051,-0.0101626,-2.34118,4.0533
0.881944,2.83911,2.83949,-0.200472,-0.0101626,0.529412,4.09452
0.889938,2.83758,2.83796,-0.216195,-0.0102585,0.447059,4.15864
0.897938,2.83585,2.83623,-0.222044,-0.0102585,-0.247059,4.22276
0.906004,2.83413,2.8346,-0.232206,-0.0103544,0.705882,4.3052
0.913938,2.8323,2.83288,-0.235754,-0.010642,0.470588,4.41512
0.921937,2.83039,2.83125,-0.251381,-0.0108337,-0.0941176,4.49298
0.929937,2.82837,2.82933,-0.259051,-0.0109296,-1.37647,4.54794
0.938032,2.82636,2.82741,-0.267488,-0.0111214,-1.34118,4.66702
0.945938,2.82425,2.8253,-0.284937,-0.0111214,0.752941,2.35412
0.953938,2.82205,2.8231,-0.279472,-0.0112172,-0.776471,4.89144
0.96248,2.81974,2.8207,-0.293757,-0.0111214,-0.105882,5.04258
0.969987,2.81744,2.81821,-0.302386,-0.0111214,1.32941,5.15708
0.977944,2.81505,2.81572,-0.309289,-0.0111214,-0.564706,5.267
0.985938,2.81255,2.81322,-0.32971,-0.0113131,-1.29412,5.42272
0.994059,2.81006,2.81073,-0.329422,-0.011409,-0.282353,5.54638
1.00196,2.80757,2.80814,-0.339969,-0.0116007,1.47059,5.6334
1.00994,2.80498,2.80575,-0.334408,-0.0117925,1.30588,5.76622
1.01794,2.80239,2.80316,-0.335654,-0.0119842,3.21176,5.86698
1.02601,2.7998,2.80057,-0.340927,-0.0120801,3.17647,2.35412
1.03396,2.79721,2.79798,-0.335271,-0.012176,3.25882,6.09598
1.04194,2.79463,2.7952,-0.347734,-0.012176,2.34118,6.14636
1.04994,2.79194,2.79252,-0.356842,-0.012176,2.89412,6.15552
1.058,2.78926,2.78974,-0.350515,-0.0120801,1.72941,6.14636
1.06595,2.78657,2.78705,-0.35272,-0.0120801,1.31765,6.11888
1.07404,2.78389,2.78437,-0.366142,-0.012176,-0.564706,6.0914
1.09013,2.78111,2.78178,-0.359814,-0.0122718,-0.835294,6.03644
1.09596,2.77564,2.7766,-0.365567,-0.0124636,1.27059,5.95858
1.10403,2.77353,2.77468,-0.363553,-0.0124636,2.02353,5.94942
1.11201,2.77085,2.7719,-0.35109,-0.0124636,1.51765,6.01354
1.11997,2.76807,2.76903,-0.342078,-0.0123677,0.176471,6.08224
1.12797,2.76538,2.76615,-0.355788,-0.0122718,-0.129412,6.15094
1.13594,2.7626,2.76327,-0.362019,-0.0122718,1.51765,6.2517
1.14394,2.75982,2.7604,-0.36154,-0.0123677,2.94118,6.33414
1.15202,2.75695,2.75771,-0.361828,-0.0125595,2.30588,6.39826
1.15995,2.75407,2.75484,-0.392028,-0.0126553,0.564706,6.45322
1.16794,2.75119,2.75196,-0.385221,-0.0128471,3.77647,6.43032
1.17646,2.74822,2.74909,-0.40871,-0.0128471,2.54118,6.4807
1.18398,2.74525,2.74602,-0.376401,-0.0128471,1.92941,6.52192
1.19195,2.74228,2.74295,-0.411682,-0.0128471,3.34118,6.5723
1.2,2.73921,2.73988,-0.395384,-0.0128471,0.352941,6.62726
1.20802,2.73624,2.73681,-0.380235,-0.012943,3.45882,6.76924
1.216,2.73327,2.73384,-0.374483,-0.0132306,0.4,6.92496
1.22394,2.7302,2.73087,-0.389344,-0.0134223,3.78824,7.08984
1.23193,2.72723,2.72809,-0.385413,-0.0138058,2.42353,7.24556
1.24005,2.72416,2.72512,-0.385221,-0.0140934,2.6,7.34174
1.24799,2.72109,2.72224,-0.41149,-0.0141893,1.91765,7.44708
1.25595,2.71793,2.71898,-0.418873,-0.0142852,2.61176,7.4883
1.26394,2.71476,2.71582,-0.406217,-0.0142852,1.21176,7.49746
1.272,2.7116,2.71246,-0.426734,-0.0141893,3.31765,7.51578
1.27995,2.70843,2.7093,-0.405546,-0.0141893,2.44706,7.51578
1.28794,2.70527,2.70594,-0.422803,-0.0141893,0.541176,7.5341
1.29594,2.70201,2.70268,-0.435938,-0.0141893,3.55294,7.47456
1.30398,2.69875,2.69952,-0.438047,-0.0140934,4.94118,7.36922
1.31194,2.69549,2.69616,-0.433637,-0.0140934,1.21176,7.32342
1.31994,2.69223,2.6929,-0.416859,-0.0139017,0,7.32342
1.328,2.68888,2.68955,-0.41964,-0.0139976,3.38824,7.36006
1.336,2.68562,2.68619,-0.421557,-0.0139976,3.76471,7.46998
1.34401,2.68236,2.68293,-0.444279,-0.0140934,2.43529,7.63028
1.35197,2.679,2.67967,-0.431624,-0.0141893,0.341176,7.77684
1.36046,2.67574,2.67641,-0.420119,-0.0142852,1.95294,7.88676
1.36802,2.67229,2.67325,-0.424913,-0.0144769,4.54118,7.93256
1.37597,2.66884,2.66989,-0.456168,-0.0146687,3.23529,7.9463
1.384,2.66529,2.66644,-0.465276,-0.0146687,3.45882,7.94172
1.39204,2.66174,2.66289,-0.45099,-0.0146687,3.45882,7.93256
1.4,2.6582,2.65916,-0.476109,-0.0146687,1.48235,7.97836
1.40793,2.65465,2.65542,-0.458564,-0.0145728,1.38824,8.05622
1.41596,2.65101,2.65177,-0.469686,-0.0143811,2.42353,8.13866
1.42397,2.64746,2.64832,-0.47889,-0.0146687,1.35294,8.26232
1.43197,2.64401,2.64477,-0.501899,-0.0147646,2.72941,8.39056
1.43995,2.64046,2.64123,-0.462879,-0.0149563,3.50588,8.55086
1.44794,2.63691,2.63778,-0.480519,-0.0151481,3.95294,8.67452
1.456,2.63337,2.63413,-0.461728,-0.0153398,3.75294,8.7936
1.46402,2.62972,2.63039,-0.496722,-0.0153398,4.48235,8.90352
1.47194,2.62608,2.62675,-0.465276,-0.0153398,4.8,9.00886
1.47994,2.62244,2.6232,-0.470932,-0.0156274,3.01176,9.0913
1.48802,2.61879,2.61975,-0.474863,-0.0159151,1.03529,9.14168
1.49601,2.61515,2.6162,-0.47726,-0.0161068,2.56471,9.19664
1.50394,2.61141,2.61256,-0.485793,-0.0162027,3.64706,9.20122
1.51194,2.60767,2.60873,-0.477739,-0.0161068,4.32941,9.14168
1.51998,2.60384,2.6047,-0.535455,-0.0158192,2.34118,9.10962
1.52794,2.6,2.60077,-0.525484,-0.0155316,4.68235,9.06382
1.53594,2.59626,2.59693,-0.533729,-0.0155316,2.95294,9.0226
1.54446,2.59233,2.5931,-0.510432,-0.0155316,2.98824,8.93558
1.55198,2.5885,2.58926,-0.492024,-0.0155316,4.57647,8.94474
1.55994,2.58447,2.58543,-0.547248,-0.0156274,4.41176,8.9081
1.56794,2.58064,2.5814,-0.525293,-0.0155316,2.41176,9.05466
1.57607,2.5767,2.57738,-0.512254,-0.0155316,4.8,9.2058
1.58395,2.57268,2.57335,-0.504392,-0.0156274,4.87059,9.4348
1.59194,2.56875,2.56961,-0.551658,-0.0161068,3,9.55846
1.6,2.56482,2.56597,-0.507652,-0.0164903,2.38824,9.72334
1.60806,2.56089,2.56213,-0.527306,-0.0167779,4.42353,9.88364
